date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:04	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-gender-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-gender-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:05	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-toggle-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-toggle-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:06	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-comment-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-comment-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:06	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-settings-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-settings-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:07	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-url-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-url-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:07	756648/756648	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202016%2017:29:23%20GMT	http://sindevo.com/minio/minimal/js/framework7.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/framework7.js	(from http://sindevo.com/minio/minimal/)
13:44:08	1166/1166	---MCZ	200	added ('OK')	text/css	date:Fri,%2006%20Mar%202015%2018:25:04%20GMT	http://sindevo.com/minio/minimal/css/reset.css	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/css/reset.css	(from http://sindevo.com/minio/minimal/style.css)
13:44:08	1428/1428	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:59%20GMT	http://sindevo.com/minio/minimal/images/icons/white/home.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/home.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:08	1131/1131	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:04%20GMT	http://sindevo.com/minio/minimal/images/icons/white/user.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/user.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:09	1022/1022	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:02%20GMT	http://sindevo.com/minio/minimal/images/icons/white/settings.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/settings.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:09	1319/1319	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:01%20GMT	http://sindevo.com/minio/minimal/images/icons/white/photos.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/photos.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:09	1325/1325	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:55%20GMT	http://sindevo.com/minio/minimal/images/icons/white/blog.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/blog.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:10	589/589	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:25:56%20GMT	http://sindevo.com/minio/minimal/images/icons/white/contact.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/contact.png	(from http://sindevo.com/minio/minimal/style.css)
13:44:10	888/888	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Mar%202015%2018:26:00%20GMT	http://sindevo.com/minio/minimal/images/icons/white/lock.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/icons/white/lock.png	(from http://sindevo.com/minio/minimal/style.css)
